"","cs_code","year","state","cs_name","all_cause_deaths_2020","cens_pop_est","total_deaths_lag1","pop_lag1","covid_deaths_2020","num_counties","death_offset_2020","death_offset_lag1","all_cause_death_rate_2020","death_rate_lag1","time","time_orig_vals","fitted_deaths_2020","fitted_death_rate_2020","pred_deaths_lwr_ci_2020","pred_deaths_upr_ci_2020","pred_death_rate_lwr_ci_2020","pred_death_rate_upr_ci_2020","pred_death_std_err","pred_death_rate_std_err","covid_death_rate_2020","excess_deaths_2020","excess_assigned_covid_deaths","excess_unassigned_covid_deaths","prop_deaths_unassigned","excess_death_rate_2020","excess_assigned_covid_death_rate","excess_unassigned_covid_death_rate","prop_death_rate_unassigned"
"947","37CS064",2020,"NC","Wilson",1126,81232,922,81801,129,1,81.232,81.801,13.8615324010242,11.2712558526179,22,22,958.42802853451,11.7986511292903,885,1033.025,10.8947212921016,12.7169711443766,38.1888467882839,0.470120725678106,1.58804412054363,167.57197146549,129,38.5719714654905,0.230181522173199,2.0628812717339,1.58804412054363,0.474837151190272,0.230181522173188
"948","38CS001",2020,"ND","Benson and Nearby Counties",762,49684,609,50253,136,9,49.684,50.253,15.3369293937686,12.118679481822,22,22,576.046505324622,11.5942054851586,518,635,10.425891635134,12.7807744948072,28.642124402535,0.576485878804746,2.73729973432091,185.953494675378,136,49.953494675378,0.268634341949758,3.74272390860996,2.73729973432091,1.00542417428905,0.268634341949754
"949","38CS002",2020,"ND","Cass",1432,188593,1273,181923,176,1,188.593,181.923,7.59307079265932,6.99746596087356,22,22,1286.00726658077,6.81895545741769,1206.975,1365,6.39989289104049,7.23780840222066,42.1029215138332,0.223247530469494,0.933226577868744,145.992733419225,176,-30.007266580775,NA,0.774115335241627,0.933226577868744,-0.159111242627116,NA
"950","38CS003",2020,"ND","LaMoure and Nearby Counties",913,65016,776,65330,185,7,65.016,65.33,14.0426971822321,11.878157048829,22,22,754.586457360941,11.606165518656,686.975,816.025,10.5662452319429,12.5511412575366,33.4700705201023,0.514797442477272,2.84545342684878,158.413542639059,185,-26.586457360941,NA,2.43653166357606,2.84545342684878,-0.408921763272713,NA
"951","38CS004",2020,"ND","McHenry and Nearby Counties",1088,91403,791,92760,251,6,91.403,92.76,11.9033292123891,8.52738249245364,22,22,741.403767189444,8.11137235308955,679,808,7.42864019780532,8.83997242978896,32.0338119665629,0.350467839858242,2.74608054440226,346.596232810556,251,95.5962328105558,0.27581440235332,3.79195685929955,2.74608054440226,1.04587631489729,0.275814402353322
"952","38CS005",2020,"ND","Northeast North Dakota",1064,105734,981,103460,143,7,105.734,103.46,10.0629882535419,9.48192538179006,22,22,985.942928794196,9.32474822473562,908,1060,8.58758772012787,10.0251574706339,39.4145301149739,0.372770633050617,1.35245048896287,78.0570712058043,143,-64.9429287941957,NA,0.738240028806281,1.35245048896287,-0.614210460156588,NA
"953","38CS006",2020,"ND","Northwest North Dakota",883,109117,753,106139,129,9,109.117,106.139,8.0922312746868,7.09447045854964,22,22,708.39392267717,6.49205827393688,648,772.025,5.93857968969088,7.07520368045309,32.1394224975882,0.294540928522487,1.18221725304031,174.60607732283,129,45.6060773228297,0.261194100583959,1.60017300074992,1.18221725304031,0.417955747709607,0.261194100583957
"954","38CS007",2020,"ND","South Central North Dakota",1202,105456,915,105694,212,5,105.456,105.694,11.3981186466394,8.65706662629856,22,22,878.137643735533,8.32705245538929,807.975,952.025,7.66172621756941,9.02769875587923,36.2563552814992,0.343805523455273,2.0103170990745,323.862356264467,212,111.862356264467,0.34540092141218,3.07106619125011,2.0103170990745,1.06074909217561,0.34540092141219
"955","38CS008",2020,"ND","Southwest North Dakota",710,55992,600,56503,105,9,55.992,56.503,12.6803829118445,10.6189051908748,22,22,566.001129596953,10.1086071152478,509.975,625.025,9.10799757108158,11.1627553936277,29.8165985408891,0.532515333277773,1.87526789541363,143.998870403047,105,38.9988704030466,0.270827613396483,2.57177579659673,1.87526789541363,0.696507901183095,0.270827613396469
"956","39CS001",2020,"OH","Adams+Brown",1061,71291,927,71130,66,2,71.291,71.13,14.882664010885,13.0324757486293,22,22,968.934583512524,13.5912609377414,893.975,1046,12.5398016579933,14.6722587703918,38.4746103247276,0.539683975883739,0.925783058170035,92.065416487476,66,26.065416487476,0.283118433413287,1.29140307314357,0.925783058170035,0.365620014973538,0.283118433413307
"957","39CS002",2020,"OH","Allen",1373,102092,1185,102351,189,1,102.092,102.351,13.4486541550758,11.5778057859718,22,22,1200.3039543204,11.7570814003095,1115,1287.05,10.9215217646828,12.6067664459507,43.7782840476206,0.428812091521575,1.85127140226462,172.696045679605,189,-16.3039543203952,NA,1.69157275476632,1.85127140226462,-0.159698647498301,NA
"958","39CS003",2020,"OH","Ashland",684,53937,600,53484,74,1,53.937,53.484,12.6814617053229,11.2183082791115,22,22,616.631122423366,11.4324326978394,561,673,10.4010234162078,12.477520069711,29.2539200080235,0.54237202677241,1.37197100320745,67.3688775766338,74,-6.63112242336615,NA,1.24902900748345,1.37197100320745,-0.122941995723992,NA
"959","39CS004",2020,"OH","Ashtabula",1312,97067,1263,97241,144,1,97.067,97.241,13.5164371001473,12.9883485361113,22,22,1265.28287316505,13.035149671516,1167,1353,12.0226235486829,13.9388257595269,46.1314585773144,0.475253779114574,1.48351138904056,46.717126834953,144,-97.282873165047,NA,0.481287428631264,1.48351138904056,-1.0022239604093,NA
"960","39CS005",2020,"OH","Athens+Hocking",980,93513,849,93591,75,2,93.513,93.591,10.4798263343065,9.07138506907716,22,22,839.624034453541,8.97868782365597,772,905.025,8.25553666335162,9.67806615123031,35.2394445820937,0.376840060548733,0.802027525584678,140.375965546459,75,65.375965546459,0.465720504873907,1.50113851065053,0.802027525584678,0.699110985065849,0.465720504873921
"961","39CS006",2020,"OH","Auglaize+Mercer",1173,86863,915,86828,164,2,86.863,86.828,13.5040235773574,10.5380752752568,22,22,910.986829909414,10.4876279878592,841,988.025,9.68191289732107,11.3745207971173,37.9367414962771,0.436742243490061,1.88803057688544,262.013170090586,164,98.0131700905864,0.37407726511114,3.0163955894982,1.88803057688544,1.12836501261276,0.37407726511113
"962","39CS007",2020,"OH","Belmont",1018,66527,907,67006,104,1,66.527,67.006,15.3020578111143,13.5361012446647,22,22,881.626689861456,13.2521636307282,812,956.025,12.2055706705548,14.3704811580261,37.6996175200911,0.566681460461033,1.56327506125333,136.373310138544,104,32.3733101385444,0.237387433843585,2.04989418038609,1.56327506125333,0.486619119132766,0.237387433843591
"963","39CS008",2020,"OH","Butler",4218,385642,3506,383134,439,1,385.642,383.134,10.9376053438163,9.15084539612772,22,22,3702.55208307813,9.6010084043702,3539.975,3865,9.17943325675108,10.0222486139995,81.4639553116286,0.211242435501394,1.13836148552284,515.447916921866,439,76.4479169218662,0.148313562655166,1.3365969394461,1.13836148552284,0.198235453923254,0.148313562655175
"964","39CS009",2020,"OH","Carroll+Harrison+Tuscarawas",1972,133342,1676,133941,241,3,133.342,133.941,14.7890387124837,12.5129721295197,22,22,1724.58651028698,12.9335581458729,1615,1831.025,12.111712738672,13.7317949333293,55.9717292342614,0.419760684812448,1.80738252013619,247.413489713016,241,6.41348971301568,0.025922150487651,1.8554805666108,1.80738252013619,0.0480980464746099,0.0259221504876579
"965","39CS010",2020,"OH","Champaign+Logan+Madison+Shelby",2183,177938,1856,177878,200,4,177.938,177.878,12.2683181782419,10.4341177661094,22,22,1955.47927327964,10.9896664752871,1853,2073.025,10.41373961717,11.6502658229271,57.4345078039909,0.322778202542407,1.1239870067102,227.520726720361,200,27.5207267203609,0.120959207176698,1.27865170295478,1.1239870067102,0.15466469624458,0.120959207176725
"966","39CS011",2020,"OH","Clark",2083,133944,1747,134083,233,1,133.944,134.083,15.5512751597683,13.0292430807783,22,22,1842.19094271336,13.7534413091543,1736.975,1950,12.9679194290151,14.5583228812041,54.7833150841715,0.409001635640055,1.73953293913874,240.809057286637,233,7.80905728663743,0.0324284201542396,1.79783385061401,1.73953293913874,0.058300911475262,0.0324284201542599
"967","39CS012",2020,"OH","Clermont",2230,207997,1878,206428,156,1,207.997,206.428,10.7213084804108,9.09760303834751,22,22,2027.41975258627,9.74735093576479,1911.95,2146.025,9.19219988749838,10.3175766958177,58.9732162955374,0.283529167706926,0.750010817463713,202.580247413732,156,46.5802474137315,0.229934793783721,0.973957544646012,0.750010817463713,0.223946727182299,0.22993479378374
"968","39CS013",2020,"OH","Clinton+Fayette+Highland",1528,114187,1356,113654,138,3,114.187,113.654,13.3815583209998,11.9309483168212,22,22,1389.33311152028,12.1671741224507,1301,1475.025,11.3935912144114,12.9176263497596,46.4617180832484,0.406891485749239,1.20854387977616,138.666888479717,138,0.6668884797175,0.00480928422804442,1.21438419854906,1.20854387977616,0.00584031877290392,0.0048092842280737
"969","39CS014",2020,"OH","Columbiana",1521,101657,1380,101883,173,1,101.657,101.883,14.9620783615491,13.5449486175319,22,22,1390.94331714249,13.6827106558573,1289.975,1487.05,12.6894852297432,14.6281121811582,50.3346721278506,0.495142214779608,1.70180115486391,130.05668285751,173,-42.9433171424896,NA,1.27936770569176,1.70180115486391,-0.422433449172145,NA
"970","39CS015",2020,"OH","Coshocton+Holmes",926,80732,811,80560,123,2,80.732,80.56,11.4700490511817,10.0670307845084,22,22,799.824957669199,9.90716144365553,726,872.025,8.99271664271912,10.8014789674479,36.1863133418323,0.448227633922513,1.52355943120448,126.175042330801,123,3.17504233080149,0.0251637904941396,1.56288760752617,1.52355943120448,0.0393281763216871,0.025163790494147
"971","39CS016",2020,"OH","Crawford+Richland",2410,162531,2067,162648,244,2,162.531,162.648,14.8279405159631,12.7084255570311,22,22,2197.86787601722,13.5227610487674,2070.975,2321.05,12.7420307510567,14.2806603048034,64.313428559618,0.395699457701103,1.5012520688361,212.132123982785,244,-31.8678760172152,NA,1.30517946719569,1.5012520688361,-0.196072601640404,NA
"972","39CS017",2020,"OH","Cuyahoga",16198,1233747,13842,1235072,1650,1,1233.747,1235.072,13.1291099390718,11.2074437765572,22,22,14174.2780762345,11.4888044925212,13737.9,14595.025,11.1351030640804,11.8298362630264,215.854656026986,0.174958606608151,1.33738927024747,2023.72192376549,1650,373.72192376549,0.184670591041537,1.64030544655063,1.33738927024747,0.302916176303169,0.184670591041544
"973","39CS018",2020,"OH","Darke+Preble",1269,91552,1164,91995,185,2,91.552,91.995,13.8609751835023,12.6528615685635,22,22,1177.93623092501,12.8663080099289,1094.975,1263.025,11.960142869626,13.795711726669,44.0076640881847,0.4806849013477,2.02070954211814,91.0637690749882,185,-93.9362309250118,NA,0.994667173573387,2.02070954211814,-1.02604236854475,NA
"974","39CS019",2020,"OH","Defiance+Williams",920,75001,855,74779,130,2,75.001,74.779,12.2665031132918,11.4336912769628,22,22,914.138676147237,12.1883531705876,841,989.05,11.2131838242157,13.1871575045666,38.3959277954222,0.511938878087254,1.73331022253037,5.86132385276267,130,-124.138676147237,NA,0.0781499427042434,1.73331022253037,-1.65516027982612,NA
"975","39CS020",2020,"OH","Delaware",1474,213507,1278,209177,99,1,213.507,209.177,6.90375491201694,6.1096583276364,22,22,1296.17653302383,6.07088541838832,1210,1385,5.66726149493928,6.48690675247182,43.2774001571763,0.202697804555243,0.463685031404123,177.823466976165,99,78.8234669761655,0.443268081072396,0.832869493628623,0.463685031404123,0.3691844622245,0.443268081072399
"976","39CS021",2020,"OH","Erie",1183,74107,965,74266,135,1,74.107,74.266,15.9634042668034,12.9938329787521,22,22,1016.69180823759,13.7192412084903,941.975,1094.025,12.7110124549638,14.7627754463141,40.819035567547,0.550812144163803,1.82169025868002,166.308191762408,135,31.3081917624079,0.188254056704167,2.24416305831308,1.82169025868002,0.422472799633062,0.188254056704165
"977","39CS022",2020,"OH","Fairfield",1688,159113,1466,157574,154,1,159.113,157.574,10.6088126048783,9.30356530899768,22,22,1540.27654470986,9.68039408916846,1447.95,1634.025,9.10013638106252,10.2695882800274,48.0444243457106,0.301951596322806,0.967865604947427,147.723455290139,154,-6.27654470986113,NA,0.928418515709842,0.967865604947427,-0.0394470892375857,NA
"978","39CS023",2020,"OH","Franklin",11873,1339459,10173,1316756,1197,1,1339.459,1316.756,8.86402644649818,7.72580493272861,22,22,10589.3112358424,7.90566283540023,10277.9,10912.175,7.67317252711729,8.14670325855439,160.605241195608,0.119903066234658,0.89364437433322,1283.68876415765,1197,86.6887641576468,0.0675309830374123,0.958363611097953,0.89364437433322,0.0647192367647335,0.0675309830374169
"979","39CS024",2020,"OH","Fulton+Henry",883,69211,749,69132,111,2,69.211,69.132,12.7580875872332,10.8343458890239,22,22,787.34844754087,11.3760594058874,719,852.025,10.3885220557426,12.3105431217581,33.2639070391846,0.480615899772934,1.60379130485039,95.6515524591297,111,-15.3484475408703,NA,1.38202818134584,1.60379130485039,-0.221763123504549,NA
"980","39CS025",2020,"OH","Gallia+Meigs",808,52853,657,52805,61,2,52.853,52.805,15.2876847104232,12.4420035981441,22,22,771.05601403713,14.5886896493506,706,836.075,13.357803719751,15.8188749929048,34.1078160854388,0.645333587221895,1.15414451402948,36.9439859628703,61,-24.0560140371297,NA,0.698995061072555,1.15414451402948,-0.455149452956923,NA
"981","39CS026",2020,"OH","Geauga",1031,94167,903,93649,129,1,94.167,93.649,10.9486338101458,9.64238806607652,22,22,897.091455648781,9.52660120476155,824.975,972,8.76076544861788,10.322087355443,37.1874551807841,0.394909630558307,1.36990665519768,133.908544351219,129,4.90854435121912,0.0366559458546936,1.42203260538425,1.36990665519768,0.0521259501865703,0.036655945854691
"982","39CS027",2020,"OH","Greene",1875,170545,1684,168937,183,1,170.545,168.937,10.9941657627019,9.96821300248021,22,22,1674.68265952895,9.81959400468466,1580,1773,9.26441701603682,10.3960831452109,51.084538072004,0.299537002386491,1.07303057843971,200.317340471055,183,17.3173404710549,0.0864495326781616,1.17457175801724,1.07303057843971,0.101541179577532,0.0864495326781404
"983","39CS028",2020,"OH","Guernsey+Monroe+Noble",896,66580,844,66953,104,3,66.58,66.953,13.4574947431661,12.6058578405747,22,22,849.996046096348,12.766537189792,779.975,921.025,11.7148543106038,13.8333583658756,36.2496732925114,0.544452888142256,1.56203063983178,46.0039539036519,104,-57.9960460963481,NA,0.690957553374149,1.56203063983178,-0.871073086457632,NA
"984","39CS029",2020,"OH","Hamilton",9353,819384,7991,817473,871,1,819.384,817.473,11.4146724856722,9.77524639957528,22,22,8329.89279366464,10.1660427756274,8071.8,8595.025,9.85105884420492,10.4896178104527,139.201448840734,0.169885485731639,1.0629936635326,1023.10720633536,871,152.107206335359,0.148671816006641,1.24862971004485,1.0629936635326,0.185636046512244,0.148671816006666
"985","39CS030",2020,"OH","Hancock",915,76166,774,75783,110,1,76.166,75.783,12.0132342515033,10.2133723922252,22,22,850.717329344188,11.1692530701913,783,923,10.2801775070241,12.1182679935929,35.9421401343526,0.471892184627689,1.44421395373264,64.2826706558116,110,-45.7173293441884,NA,0.843981181312028,1.44421395373264,-0.600232772420609,NA
"986","39CS031",2020,"OH","Hardin+Wyandot",714,53431,584,53137,98,2,53.431,53.137,13.3630289532294,10.9904586258163,22,22,614.442444325334,11.4997369378326,552.975,674,10.3493290411933,12.6143998802193,30.0779146875569,0.562930034765528,1.83414122887462,99.5575556746664,98,1.55755567466645,0.0156447761710444,1.8632920153968,1.83414122887462,0.0291507865221763,0.0156447761710439
"987","39CS032",2020,"OH","Huron",788,58568,670,58266,88,1,58.568,58.266,13.4544461139189,11.4989874026019,22,22,649.794377366215,11.0946997911183,588.95,708,10.0558325365387,12.0885124982926,30.3618425079981,0.518403266425319,1.50252697718891,138.205622633785,88,50.2056226337847,0.363267584031793,2.35974632280062,1.50252697718891,0.857219345611714,0.363267584031803
"988","39CS033",2020,"OH","Jackson+Pike+Vinton",1116,73333,998,73270,70,3,73.333,73.27,15.21825099205,13.6208543742323,22,22,1033.71064088253,14.0961182671175,957,1114,13.0500593184514,15.1909781408097,40.3905000773263,0.550782050063768,0.954549793408152,82.2893591174729,70,12.2893591174729,0.149343235252679,1.12213272493251,0.954549793408152,0.167582931524356,0.149343235252706
"989","39CS034",2020,"OH","Jefferson",1010,64503,940,65325,99,1,64.503,65.325,15.6581864409407,14.3895905089935,22,22,917.672404814239,14.2268174319681,834,998,12.9296311799451,15.4721485822365,39.8384641047094,0.61762187967551,1.53481233431003,92.3275951857612,99,-6.6724048142388,NA,1.43136900897259,1.53481233431003,-0.103443325337439,NA
"990","39CS035",2020,"OH","Knox+Morrow",1148,98578,907,97650,110,2,98.578,97.65,11.6456004382317,9.28827444956477,22,22,984.822576478969,9.9902876552473,910,1056.025,9.23126864006168,10.712582929254,38.9504626100581,0.395123279129807,1.11586763780965,163.177423521031,110,53.1774235210312,0.32588713789918,1.6553127829844,1.11586763780965,0.539445145174743,0.325887137899199
"991","39CS036",2020,"OH","Lake",2932,230607,2609,230149,279,1,230.607,230.149,12.7142714661741,11.3361344172688,22,22,2673.90321083358,11.595065244479,2534.975,2811.05,10.9926194781598,12.1897860862853,68.1750728386597,0.295633145735644,1.20985052491902,258.096789166424,279,-20.9032108335759,NA,1.11920622169507,1.20985052491902,-0.0906443032239486,NA
"992","39CS037",2020,"OH","Lawrence",960,59358,871,59463,79,1,59.358,59.463,16.1730516526837,14.6477641558616,22,22,940.465691833618,15.8439585537521,867,1022,14.60628727383,17.2175612385862,39.0368543173626,0.657651105451037,1.33090737558543,19.5343081663821,79,-59.4656918336179,NA,0.329093098931587,1.33090737558543,-1.00181427665384,NA
"993","39CS038",2020,"OH","Licking",1953,179843,1801,176862,169,1,179.843,176.862,10.859471872689,10.1830805939094,22,22,1847.2099729037,10.2712364279049,1733.925,1953,9.64132604549524,10.859471872689,56.255969328464,0.312805999279727,0.939708523545537,105.790027096295,169,-63.209972903705,NA,0.588235444784077,0.939708523545537,-0.35147307876146,NA
"994","39CS039",2020,"OH","Lorain",3673,312931,3276,309833,356,1,312.931,309.833,11.7374117616983,10.5734379488305,22,22,3411.77171600096,10.9026325803483,3260.95,3574.05,10.4206678149496,11.4212078701056,78.855437421975,0.251989855341832,1.13763097935328,261.22828399904,356,-94.7717160009597,NA,0.834779181350045,1.13763097935328,-0.302851798003231,NA
